"Id","SalePrice"
2854,145271.459862691
2855,204254.502963606
2856,192261.936102546
2857,182817.233139272
2858,201415.983119077
2859,126286.541319765
2860,143708.367998016
2861,131738.781698377
2862,203342.709634419
2863,121014.308406947
2864,256971.116015242
2865,145129.717349485
2866,133928.946338547
2867,109188.604961543
2868,134249.366793052
2869,120807.480874977
2870,126019.162852597
2871,87032.0191009114
2872,79562.3854028802
2873,75036.0665102863
2874,140496.700489079
2875,119368.6184365
2876,155753.861119227
2877,138426.111877841
2878,156682.266327376
2879,144106.313024888
2880,103410.925569092
2881,132656.539001336
2882,160893.674253208
2883,180595.048425133
2884,189450.036338717
2885,176691.367049444
2886,211590.353035628
2887,95546.6734506157
2888,137797.292192484
2889,70162.0271550045
2890,76018.1336231753
2891,140470.768955146
2892,78543.313384095
2893,124398.785756816
2894,97468.0688561228
2895,277130.081723662
2896,258488.739638517
2897,221519.915382124
2898,145883.843665341
2899,208215.159271849
2900,170504.529374811
2901,216299.991736752
2902,183465.996347487
2903,322170.799947417
2904,350625.238475778
2905,127438.725984807
2906,197680.904116571
2907,111557.079460828
2908,128772.121983077
2909,159275.736626722
2910,92740.1295854652
2911,101448.979604733
2912,154019.7427626
2913,93841.1675886972
2914,105648.207139034
2915,104345.4220954
2916,94009.4837013929
2917,174733.331734027
2918,124658.3083557
2919,220569.218632849
